gram_count,document_count,Average_freq,z_score
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,2,1.5,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,2,1.5,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
